セクター,前日比
建設・資材,1.0025062656641603
銀行,0.9312517118597645
医薬品,0.44037343667429985
運輸・物流,0.04950495049504951
機械,0.02300701714022777
小売,-0.27495188342040144
自動車・輸送機,-0.388755980861244
素材・化学,-0.81799591002045
食品,-0.8436944937833037
商社・卸売,-1.0654444151552065
電機・精密,-1.2032473180632066
不動産,-1.8902071184395737
電力・ガス,-2.068074105988798
金融（除く銀行）,-2.7149321266968327
エネルギー資源,-2.865329512893983
鉄鋼・非鉄,-3.7386961803212313
情報通信・サービス,-4.317335086565856
