セクター,前日比
情報通信・サービス,1.6860949208992508
自動車・輸送機,1.334848054529963
金融（除く銀行）,1.191588785046729
商社・卸売,1.158003528046189
電機・精密,1.0174194542932018
不動産,1.0018032458425166
運輸・物流,0.7015161801312514
銀行,0.5365853658536586
医薬品,0.35495321071313324
食品,0.22339561332250205
小売,0.18459915611814345
電力・ガス,0.1675743611227482
素材・化学,-0.10703773080010703
機械,-0.22279549718574107
エネルギー資源,-0.22727272727272727
鉄鋼・非鉄,-0.23995200959808036
建設・資材,-0.9014951627088831
