セクター,前日比
電機・精密,6.211276332094176
建設・資材,5.412208936438011
機械,5.352511200188634
鉄鋼・非鉄,4.600031186652113
自動車・輸送機,4.285714285714286
素材・化学,3.483768804433888
銀行,2.057723142704436
不動産,1.72916261900136
商社・卸売,1.6192697054276273
情報通信・サービス,1.5821312238250351
エネルギー資源,1.4497223935842072
金融（除く銀行）,1.0294117647058822
電力・ガス,0.9594417793283908
医薬品,0.21001050052502626
小売,-0.16029922522041143
運輸・物流,-0.19408054342552158
食品,-1.1353711790393013
