セクター,前日比
運輸・物流,0.9877704609595485
エネルギー資源,0.8205998868138087
機械,0.6139763340031257
食品,0.2958579881656805
商社・卸売,0.22522752149490313
金融（除く銀行）,-0.6133333333333334
建設・資材,-0.6778224952340606
電機・精密,-0.6896551724137931
不動産,-0.7834261838440111
情報通信・サービス,-1.1055034847392453
電力・ガス,-1.210855949895616
銀行,-1.2285012285012284
素材・化学,-1.7882089969265158
小売,-2.527173913043478
鉄鋼・非鉄,-2.7172413793103445
自動車・輸送機,-3.6270898271465004
医薬品,-4.588271042236403
