セクター,前日比
商社・卸売,1.1985064445809925
エネルギー資源,1.094583216390682
鉄鋼・非鉄,0.6522047355735149
素材・化学,0.5689900426742532
電機・精密,0.5163817663817664
食品,0.2949852507374631
機械,0.2884722068123821
金融（除く銀行）,0.26831231553528306
電力・ガス,0.16906170752324598
建設・資材,-0.12795905310300704
銀行,-0.3420398009950249
情報通信・サービス,-0.3888213851761847
小売,-0.5296905492054642
自動車・輸送機,-1.176124669214937
不動産,-1.29847341638884
医薬品,-1.5605095541401275
運輸・物流,-1.7466231951560316
