セクター,前日比
鉄鋼・非鉄,5.62015503875969
機械,0.6378692927484333
食品,0.2871024734982332
運輸・物流,0.07292173067574137
金融（除く銀行）,0.048520135856380396
医薬品,-0.1047851903597625
電機・精密,-0.29167274318214964
情報通信・サービス,-0.7329363261566652
小売,-0.7492641156007493
銀行,-0.7855459544383346
素材・化学,-0.9691405253761795
自動車・輸送機,-1.1316259678379987
建設・資材,-1.2537313432835822
電力・ガス,-1.511879049676026
商社・卸売,-1.7489253613302769
エネルギー資源,-1.9154758285193068
不動産,-2.1199388846447667
