セクター,前日比
機械,1.0642071656615821
情報通信・サービス,0.1805869074492099
小売,0.052287581699346414
電力・ガス,-0.08650519031141869
商社・卸売,-0.41825327129871676
素材・化学,-0.9881965413121054
医薬品,-1.1133949982870845
食品,-1.2745507730881738
銀行,-1.282051282051282
電機・精密,-1.6896120150187734
建設・資材,-1.7173913043478262
鉄鋼・非鉄,-1.8512341561040695
エネルギー資源,-1.9619500594530321
運輸・物流,-2.1634062140391253
金融（除く銀行）,-2.206389335784877
自動車・輸送機,-3.5233457462045257
不動産,-3.9520251671254427
