セクター,前日比
銀行,3.03179689425684
電機・精密,2.175543885971493
機械,1.9830028328611897
建設・資材,1.6677638797454466
エネルギー資源,0.8303677342823249
食品,0.5710789312665715
不動産,0.34828928498258555
情報通信・サービス,0.31545741324921134
運輸・物流,0.2593116454502593
鉄鋼・非鉄,0.2366863905325444
電力・ガス,0.21777003484320556
素材・化学,-0.20833333333333334
商社・卸売,-0.25964843886630823
金融（除く銀行）,-0.4193849021435228
医薬品,-0.5235602094240838
小売,-0.9748589020010261
自動車・輸送機,-1.1136493432324386
