セクター,前日比
情報通信・サービス,2.1934888016624337
建設・資材,1.1115685467270482
不動産,1.091617933723197
電力・ガス,0.646551724137931
食品,0.35188036067736966
素材・化学,0.34084950183534346
運輸・物流,0.2184466019417476
金融（除く銀行）,0.07568113017154389
自動車・輸送機,-0.11754334410813988
銀行,-0.13850415512465375
機械,-0.20459195271652647
小売,-0.4168982768204558
エネルギー資源,-0.7048458149779736
電機・精密,-1.004481532993355
商社・卸売,-1.116716871526166
医薬品,-1.4846585285384362
鉄鋼・非鉄,-1.6241912055988381
