セクター,前日比
銀行,1.9603038470963001
情報通信・サービス,1.380873866446826
金融（除く銀行）,1.2105388084500357
素材・化学,0.6703910614525139
電機・精密,0.4519044544867657
エネルギー資源,0.2398720682302772
自動車・輸送機,0.059224163458691144
食品,-0.021168501270110076
電力・ガス,-0.11591962905718702
不動産,-0.5974454058508447
運輸・物流,-0.7037457434733257
医薬品,-0.8984573656551957
小売,-1.0632497273718649
機械,-1.2141816415735796
建設・資材,-1.4438027543314083
商社・卸売,-1.5658341268627667
鉄鋼・非鉄,-2.0051258857229004
