セクター,前日比
電機・精密,3.6669619131975204
機械,1.4271490209093927
素材・化学,1.074964639321075
銀行,0.9048361934477379
建設・資材,0.8968609865470852
鉄鋼・非鉄,0.8733624454148471
小売,0.8688340807174889
自動車・輸送機,0.05950609937518596
食品,-0.4298642533936652
金融（除く銀行）,-0.48166978860048165
電力・ガス,-0.5485232067510549
情報通信・サービス,-0.6099048548426446
不動産,-0.8355555555555555
商社・卸売,-1.0362761598994523
運輸・物流,-1.5406494429959707
エネルギー資源,-2.8317601332593
医薬品,-3.348430928502103
